startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2016-11-30T23:30:00Z","2016-12-01T00:00:00Z",82.81328,82.78124,82.83130,0.00007,180.00000,0.01725,0.00064,0,,,
"2016-12-01T00:00:00Z","2016-12-01T00:30:00Z",82.82935,82.80127,82.84131,0.00007,180.00000,0.01725,0.00063,0,,,
"2016-12-01T00:30:00Z","2016-12-01T01:00:00Z",82.84709,82.83130,82.86133,0.00003,180.00000,0.01722,0.00041,0,,,
"2016-12-01T01:00:00Z","2016-12-01T01:30:00Z",82.85783,82.84131,82.87134,0.00005,180.00000,0.01723,0.00052,0,,,
"2016-12-01T01:30:00Z","2016-12-01T02:00:00Z",82.87373,82.86133,82.89136,0.00005,180.00000,0.01723,0.00055,0,,,
"2016-12-01T02:00:00Z","2016-12-01T02:30:00Z",82.89987,82.88135,82.91138,0.00008,180.00000,0.01725,0.00066,0,,,
"2016-12-01T02:30:00Z","2016-12-01T03:00:00Z",82.92267,82.90137,82.93140,0.00005,180.00000,0.01723,0.00051,0,,,
"2016-12-01T03:00:00Z","2016-12-01T03:30:00Z",82.93574,82.92139,82.95143,0.00004,180.00000,0.01722,0.00045,0,,,
"2016-12-01T03:30:00Z","2016-12-01T04:00:00Z",82.94998,82.93140,82.96143,0.00002,180.00000,0.01722,0.00036,0,,,
"2016-12-01T04:00:00Z","2016-12-01T04:30:00Z",82.95426,82.94142,82.96143,0.00003,180.00000,0.01722,0.00041,0,,,
"2016-12-01T04:30:00Z","2016-12-01T05:00:00Z",82.95688,82.95143,82.96143,0.00002,180.00000,0.01722,0.00037,0,,,
"2016-12-01T05:00:00Z","2016-12-01T05:30:00Z",82.96021,82.95143,82.96143,0.00001,180.00000,0.01721,0.00024,0,,,
"2016-12-01T05:30:00Z","2016-12-01T06:00:00Z",82.96338,82.96143,82.97145,0.00002,180.00000,0.01721,0.00030,0,,,
"2016-12-01T06:00:00Z","2016-12-01T06:30:00Z",82.96388,82.96143,82.97145,0.00002,180.00000,0.01721,0.00032,0,,,
"2016-12-01T06:30:00Z","2016-12-01T07:00:00Z",82.96475,82.96143,82.97145,0.00002,133.00000,0.01722,0.00041,1,,,
"2016-12-01T07:00:00Z","2016-12-01T07:30:00Z",82.96151,82.96143,82.97145,0.00000,139.00000,0.01720,0.00007,1,,,
"2016-12-01T07:30:00Z","2016-12-01T08:00:00Z",82.95804,82.95143,82.97145,0.00004,180.00000,0.01723,0.00050,0,,,
"2016-12-01T08:00:00Z","2016-12-01T08:30:00Z",82.95460,82.95143,82.97145,0.00003,180.00000,0.01722,0.00040,0,,,
"2016-12-01T08:30:00Z","2016-12-01T09:00:00Z",82.98446,82.97145,83.00148,0.00007,180.00000,0.01724,0.00062,0,,,
"2016-12-01T09:00:00Z","2016-12-01T09:30:00Z",83.00782,83.00148,83.01149,0.00002,180.00000,0.01722,0.00036,0,,,
"2016-12-01T09:30:00Z","2016-12-01T10:00:00Z",83.00938,83.00148,83.02150,0.00002,180.00000,0.01722,0.00037,0,,,
"2016-12-01T10:00:00Z","2016-12-01T10:30:00Z",82.98702,82.97145,83.00148,0.00006,180.00000,0.01724,0.00058,0,,,
