startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2017-02-28T23:30:00Z","2017-03-01T00:00:00Z",82.51080,82.43088,82.58104,0.00102,180.00000,0.01785,0.00238,0,,,
"2017-03-01T00:00:00Z","2017-03-01T00:30:00Z",82.60412,82.50095,82.71117,0.00270,180.00000,0.01886,0.00387,0,,,
"2017-03-01T00:30:00Z","2017-03-01T01:00:00Z",82.69610,82.63108,82.75121,0.00078,180.00000,0.01770,0.00208,0,,,
"2017-03-01T01:00:00Z","2017-03-01T01:30:00Z",82.76489,82.69115,82.82129,0.00073,180.00000,0.01766,0.00201,0,,,
"2017-03-01T01:30:00Z","2017-03-01T02:00:00Z",82.86138,82.81127,82.88135,0.00033,180.00000,0.01741,0.00135,0,,,
"2017-03-01T02:00:00Z","2017-03-01T02:30:00Z",82.87946,82.83130,82.89136,0.00009,180.00000,0.01726,0.00072,0,,,
"2017-03-01T02:30:00Z","2017-03-01T03:00:00Z",82.88357,82.84131,82.91138,0.00030,180.00000,0.01739,0.00128,0,,,
"2017-03-01T03:00:00Z","2017-03-01T03:30:00Z",82.91027,82.88135,82.94142,0.00027,180.00000,0.01737,0.00123,0,,,
"2017-03-01T03:30:00Z","2017-03-01T04:00:00Z",82.95971,82.92139,82.98146,0.00017,180.00000,0.01731,0.00098,0,,,
"2017-03-01T04:00:00Z","2017-03-01T04:30:00Z",82.98930,82.97145,83.00148,0.00008,180.00000,0.01725,0.00066,0,,,
"2017-03-01T04:30:00Z","2017-03-01T05:00:00Z",82.99831,82.96143,83.02150,0.00014,180.00000,0.01729,0.00088,0,,,
"2017-03-01T05:00:00Z","2017-03-01T05:30:00Z",82.98413,82.93140,83.02150,0.00033,180.00000,0.01741,0.00135,0,,,
"2017-03-01T05:30:00Z","2017-03-01T06:00:00Z",83.00237,82.94142,83.03151,0.00023,180.00000,0.01735,0.00114,0,,,
"2017-03-01T06:00:00Z","2017-03-01T06:30:00Z",83.01716,82.97145,83.05153,0.00028,180.00000,0.01738,0.00125,0,,,
"2017-03-01T06:30:00Z","2017-03-01T07:00:00Z",83.06059,83.02150,83.09158,0.00026,180.00000,0.01737,0.00121,0,,,
"2017-03-01T07:00:00Z","2017-03-01T07:30:00Z",83.09619,83.05153,83.13161,0.00030,180.00000,0.01739,0.00129,0,,,
"2017-03-01T07:30:00Z","2017-03-01T08:00:00Z",83.09947,82.99146,83.15164,0.00085,180.00000,0.01774,0.00217,0,,,
"2017-03-01T08:00:00Z","2017-03-01T08:30:00Z",83.11832,83.03151,83.17165,0.00071,180.00000,0.01765,0.00199,0,,,
"2017-03-01T08:30:00Z","2017-03-01T09:00:00Z",83.16804,83.10158,83.21170,0.00053,180.00000,0.01754,0.00172,0,,,
"2017-03-01T09:00:00Z","2017-03-01T09:30:00Z",83.20981,83.15164,83.25174,0.00045,180.00000,0.01749,0.00157,0,,,
"2017-03-01T09:30:00Z","2017-03-01T10:00:00Z",83.21826,83.14162,83.26175,0.00059,180.00000,0.01758,0.00181,0,,,
"2017-03-01T10:00:00Z","2017-03-01T10:30:00Z",83.22816,83.14162,83.28177,0.00075,180.00000,0.01768,0.00204,0,,,
"2017-03-01T10:30:00Z","2017-03-01T11:00:00Z",83.25252,83.10158,83.34184,0.00138,180.00000,0.01807,0.00277,0,,,
"2017-03-01T11:00:00Z","2017-03-01T11:30:00Z",83.30786,83.23172,83.36186,0.00068,180.00000,0.01763,0.00194,0,,,
"2017-03-01T11:30:00Z","2017-03-01T12:00:00Z",83.33411,83.28177,83.37187,0.00028,180.00000,0.01738,0.00124,0,,,
"2017-03-01T12:00:00Z","2017-03-01T12:30:00Z",83.31164,83.25174,83.35184,0.00050,180.00000,0.01752,0.00167,0,,,
"2017-03-01T12:30:00Z","2017-03-01T13:00:00Z",83.33477,83.24173,83.38188,0.00078,180.00000,0.01769,0.00208,0,,,
"2017-03-01T13:00:00Z","2017-03-01T13:30:00Z",83.36620,83.29178,83.40190,0.00051,180.00000,0.01752,0.00168,0,,,
"2017-03-01T13:30:00Z","2017-03-01T14:00:00Z",83.35212,83.27177,83.39189,0.00051,180.00000,0.01752,0.00168,0,,,
"2017-03-01T14:00:00Z","2017-03-01T14:30:00Z",83.35941,83.27177,83.42192,0.00086,180.00000,0.01774,0.00218,0,,,
"2017-03-01T14:30:00Z","2017-03-01T15:00:00Z",83.39595,83.31180,83.45196,0.00075,180.00000,0.01768,0.00204,0,,,
"2017-03-01T15:00:00Z","2017-03-01T15:30:00Z",83.31231,83.16165,83.40190,0.00199,180.00000,0.01844,0.00332,0,,,
"2017-03-01T15:30:00Z","2017-03-01T16:00:00Z",83.36364,83.26175,83.48199,0.00229,180.00000,0.01862,0.00357,0,,,
"2017-03-01T16:00:00Z","2017-03-01T16:30:00Z",83.43204,83.34184,83.51202,0.00128,180.00000,0.01801,0.00267,0,,,
"2017-03-01T16:30:00Z","2017-03-01T17:00:00Z",83.49505,83.39189,83.56207,0.00089,180.00000,0.01776,0.00222,0,,,
"2017-03-01T17:00:00Z","2017-03-01T17:30:00Z",83.57119,83.48199,83.64215,0.00120,180.00000,0.01796,0.00258,0,,,
"2017-03-01T17:30:00Z","2017-03-01T18:00:00Z",83.63481,83.59210,83.66218,0.00022,180.00000,0.01734,0.00111,0,,,
"2017-03-01T18:00:00Z","2017-03-01T18:30:00Z",83.63876,83.55206,83.66218,0.00028,180.00000,0.01738,0.00125,0,,,
"2017-03-01T18:30:00Z","2017-03-01T19:00:00Z",83.59355,83.52203,83.63214,0.00032,180.00000,0.01741,0.00134,0,,,
"2017-03-01T19:00:00Z","2017-03-01T19:30:00Z",83.56947,83.51202,83.60211,0.00026,180.00000,0.01737,0.00120,0,,,
"2017-03-01T19:30:00Z","2017-03-01T20:00:00Z",83.54377,83.47197,83.57208,0.00029,180.00000,0.01739,0.00127,0,,,
"2017-03-01T20:00:00Z","2017-03-01T20:30:00Z",83.52737,83.48199,83.55206,0.00026,180.00000,0.01736,0.00119,0,,,
"2017-03-01T20:30:00Z","2017-03-01T21:00:00Z",83.53182,83.46196,83.57208,0.00037,180.00000,0.01744,0.00144,0,,,
"2017-03-01T21:00:00Z","2017-03-01T21:30:00Z",83.53298,83.47197,83.57208,0.00039,180.00000,0.01745,0.00148,0,,,
"2017-03-01T21:30:00Z","2017-03-01T22:00:00Z",83.54672,83.48199,83.58209,0.00030,180.00000,0.01740,0.00130,0,,,
"2017-03-01T22:00:00Z","2017-03-01T22:30:00Z",83.56157,83.52203,83.60211,0.00029,180.00000,0.01739,0.00127,0,,,
"2017-03-01T22:30:00Z","2017-03-01T23:00:00Z",83.57019,83.51202,83.59210,0.00022,180.00000,0.01734,0.00112,0,,,
"2017-03-01T23:00:00Z","2017-03-01T23:30:00Z",83.52264,83.44194,83.57208,0.00062,180.00000,0.01759,0.00185,0,,,
"2017-03-01T23:30:00Z","2017-03-02T00:00:00Z",83.52965,83.46196,83.59210,0.00057,180.00000,0.01756,0.00177,0,,,
"2017-03-02T00:00:00Z","2017-03-02T00:30:00Z",83.55451,83.50201,83.59210,0.00036,180.00000,0.01743,0.00142,0,,,
"2017-03-02T00:30:00Z","2017-03-02T01:00:00Z",83.60801,83.55206,83.64215,0.00055,180.00000,0.01755,0.00175,0,,,
"2017-03-02T01:00:00Z","2017-03-02T01:30:00Z",83.64238,83.61212,83.65217,0.00007,180.00000,0.01725,0.00065,0,,,
"2017-03-02T01:30:00Z","2017-03-02T02:00:00Z",83.66412,83.60211,83.71223,0.00073,180.00000,0.01766,0.00201,0,,,
"2017-03-02T02:00:00Z","2017-03-02T02:30:00Z",83.72802,83.70222,83.74226,0.00008,180.00000,0.01725,0.00066,0,,,
"2017-03-02T02:30:00Z","2017-03-02T03:00:00Z",83.72274,83.69221,83.75227,0.00019,180.00000,0.01732,0.00103,0,,,
"2017-03-02T03:00:00Z","2017-03-02T03:30:00Z",83.72847,83.69221,83.75227,0.00014,180.00000,0.01729,0.00090,0,,,
"2017-03-02T03:30:00Z","2017-03-02T04:00:00Z",83.71401,83.67218,83.76228,0.00041,180.00000,0.01747,0.00152,0,,,
"2017-03-02T04:00:00Z","2017-03-02T04:30:00Z",83.80405,83.74226,83.83236,0.00045,180.00000,0.01749,0.00159,0,,,
"2017-03-02T04:30:00Z","2017-03-02T05:00:00Z",83.82307,83.81233,83.83236,0.00001,180.00000,0.01721,0.00025,0,,,
"2017-03-02T05:00:00Z","2017-03-02T05:30:00Z",83.81801,83.80233,83.82234,0.00003,180.00000,0.01722,0.00042,0,,,
