startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2014-08-31T23:30:00Z","2014-09-01T00:00:00Z",82.88701,82.82322,82.93024,0.00061,180.00000,0.01759,0.00183,0,,,
"2014-09-01T00:00:00Z","2014-09-01T00:30:00Z",82.93158,82.91123,82.95024,0.00006,180.00000,0.01724,0.00059,0,,,
"2014-09-01T00:30:00Z","2014-09-01T01:00:00Z",82.97033,82.91523,82.98524,0.00017,180.00000,0.01731,0.00097,0,,,
"2014-09-01T01:00:00Z","2014-09-01T01:30:00Z",82.99173,82.97124,83.01426,0.00009,180.00000,0.01726,0.00069,0,,,
"2014-09-01T01:30:00Z","2014-09-01T02:00:00Z",83.04200,83.01326,83.06826,0.00027,178.00000,0.01738,0.00123,0,,,
"2014-09-01T02:00:00Z","2014-09-01T02:30:00Z",83.08296,83.06826,83.10527,0.00014,180.00000,0.01729,0.00089,0,,,
"2014-09-01T02:30:00Z","2014-09-01T03:00:00Z",83.12082,83.10527,83.13627,0.00007,180.00000,0.01724,0.00062,0,,,
"2014-09-01T03:00:00Z","2014-09-01T03:30:00Z",83.15934,83.13727,83.19429,0.00020,180.00000,0.01733,0.00106,0,,,
"2014-09-01T03:30:00Z","2014-09-01T04:00:00Z",83.18986,83.17528,83.19829,0.00002,180.00000,0.01721,0.00035,0,,,
"2014-09-01T04:00:00Z","2014-09-01T04:30:00Z",83.19072,83.18229,83.19929,0.00001,180.00000,0.01721,0.00024,0,,,
"2014-09-01T04:30:00Z","2014-09-01T05:00:00Z",83.20398,83.19128,83.22330,0.00010,180.00000,0.01727,0.00076,0,,,
"2014-09-01T05:00:00Z","2014-09-01T05:30:00Z",83.22784,83.21729,83.24130,0.00005,180.00000,0.01723,0.00054,0,,,
"2014-09-01T05:30:00Z","2014-09-01T06:00:00Z",83.25318,83.24030,83.27030,0.00010,180.00000,0.01726,0.00073,0,,,
"2014-09-01T06:00:00Z","2014-09-01T06:30:00Z",83.27531,83.26630,83.28230,0.00003,180.00000,0.01722,0.00040,0,,,
"2014-09-01T06:30:00Z","2014-09-01T07:00:00Z",83.29089,83.28130,83.29831,0.00002,180.00000,0.01721,0.00033,0,,,
"2014-09-01T07:00:00Z","2014-09-01T07:30:00Z",83.29302,83.28630,83.29731,0.00001,180.00000,0.01721,0.00025,0,,,
"2014-09-01T07:30:00Z","2014-09-01T08:00:00Z",83.30807,83.29030,83.32131,0.00011,136.00000,0.01729,0.00089,1,,,
"2014-09-01T08:00:00Z","2014-09-01T08:30:00Z",,,,,,,,1,,,
"2014-09-01T08:30:00Z","2014-09-01T09:00:00Z",,,,,,,,1,,,
"2014-09-01T09:00:00Z","2014-09-01T09:30:00Z",83.33022,83.32731,83.33432,0.00000,133.00000,0.01720,0.00016,1,,,
"2014-09-01T09:30:00Z","2014-09-01T10:00:00Z",83.32680,83.32231,83.33031,0.00000,180.00000,0.01720,0.00015,0,,,
"2014-09-01T10:00:00Z","2014-09-01T10:30:00Z",83.32556,83.31731,83.33131,0.00002,180.00000,0.01721,0.00033,0,,,
"2014-09-01T10:30:00Z","2014-09-01T11:00:00Z",83.34802,83.33131,83.35732,0.00004,180.00000,0.01722,0.00046,0,,,
"2014-09-01T11:00:00Z","2014-09-01T11:30:00Z",83.35636,83.34732,83.37032,0.00004,180.00000,0.01723,0.00047,0,,,
"2014-09-01T11:30:00Z","2014-09-01T12:00:00Z",83.36500,83.35732,83.36932,0.00001,180.00000,0.01721,0.00026,0,,,
"2014-09-01T12:00:00Z","2014-09-01T12:30:00Z",83.37800,83.36432,83.39332,0.00007,180.00000,0.01725,0.00064,0,,,
"2014-09-01T12:30:00Z","2014-09-01T13:00:00Z",83.39987,83.39332,83.40433,0.00001,180.00000,0.01721,0.00025,0,,,
"2014-09-01T13:00:00Z","2014-09-01T13:30:00Z",83.40591,83.39832,83.41432,0.00003,180.00000,0.01722,0.00038,0,,,
"2014-09-01T13:30:00Z","2014-09-01T14:00:00Z",83.40736,83.39632,83.41733,0.00004,180.00000,0.01723,0.00050,0,,,
"2014-09-01T14:00:00Z","2014-09-01T14:30:00Z",83.40873,83.40233,83.41432,0.00001,180.00000,0.01721,0.00023,0,,,
