startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2017-04-30T23:30:00Z","2017-05-01T00:00:00Z",82.76462,82.67113,82.79126,0.00042,180.00000,0.01747,0.00152,0,,,
"2017-05-01T00:00:00Z","2017-05-01T00:30:00Z",82.78219,82.73120,82.81127,0.00023,180.00000,0.01735,0.00113,0,,,
"2017-05-01T00:30:00Z","2017-05-01T01:00:00Z",82.80466,82.77124,82.82129,0.00005,180.00000,0.01723,0.00051,0,,,
"2017-05-01T01:00:00Z","2017-05-01T01:30:00Z",82.81367,82.80127,82.83130,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-05-01T01:30:00Z","2017-05-01T02:00:00Z",82.82129,82.81127,82.83130,0.00001,180.00000,0.01721,0.00028,0,,,
"2017-05-01T02:00:00Z","2017-05-01T02:30:00Z",82.82507,82.81127,82.83130,0.00002,180.00000,0.01722,0.00037,0,,,
"2017-05-01T02:30:00Z","2017-05-01T03:00:00Z",82.84136,82.83130,82.85132,0.00007,180.00000,0.01724,0.00062,0,,,
"2017-05-01T03:00:00Z","2017-05-01T03:30:00Z",82.86945,82.85132,82.89136,0.00015,180.00000,0.01729,0.00090,0,,,
"2017-05-01T03:30:00Z","2017-05-01T04:00:00Z",82.91277,82.89136,82.92139,0.00006,180.00000,0.01724,0.00059,0,,,
"2017-05-01T04:00:00Z","2017-05-01T04:30:00Z",82.90321,82.89136,82.91138,0.00003,180.00000,0.01722,0.00039,0,,,
"2017-05-01T04:30:00Z","2017-05-01T05:00:00Z",82.90360,82.90137,82.91138,0.00002,180.00000,0.01721,0.00031,0,,,
"2017-05-01T05:00:00Z","2017-05-01T05:30:00Z",82.91655,82.90137,82.93140,0.00009,180.00000,0.01726,0.00070,0,,,
"2017-05-01T05:30:00Z","2017-05-01T06:00:00Z",82.94603,82.93140,82.95143,0.00004,180.00000,0.01723,0.00048,0,,,
"2017-05-01T06:00:00Z","2017-05-01T06:30:00Z",82.95043,82.94142,82.96143,0.00001,180.00000,0.01721,0.00029,0,,,
"2017-05-01T06:30:00Z","2017-05-01T07:00:00Z",82.94364,82.93140,82.95143,0.00005,180.00000,0.01723,0.00053,0,,,
"2017-05-01T07:00:00Z","2017-05-01T07:30:00Z",82.93318,82.91138,82.94142,0.00007,180.00000,0.01724,0.00060,0,,,
"2017-05-01T07:30:00Z","2017-05-01T08:00:00Z",82.91528,82.91138,82.92139,0.00002,180.00000,0.01722,0.00036,0,,,
"2017-05-01T08:00:00Z","2017-05-01T08:30:00Z",82.89542,82.89136,82.91138,0.00004,180.00000,0.01722,0.00046,0,,,
"2017-05-01T08:30:00Z","2017-05-01T09:00:00Z",82.87896,82.87134,82.89136,0.00006,180.00000,0.01724,0.00057,0,,,
"2017-05-01T09:00:00Z","2017-05-01T09:30:00Z",82.88296,82.87134,82.89136,0.00004,180.00000,0.01722,0.00046,0,,,
"2017-05-01T09:30:00Z","2017-05-01T10:00:00Z",82.87629,82.86133,82.89136,0.00007,180.00000,0.01724,0.00061,0,,,
"2017-05-01T10:00:00Z","2017-05-01T10:30:00Z",82.88441,82.86133,82.90137,0.00011,180.00000,0.01727,0.00077,0,,,
"2017-05-01T10:30:00Z","2017-05-01T11:00:00Z",82.91850,82.90137,82.93140,0.00009,180.00000,0.01726,0.00069,0,,,
"2017-05-01T11:00:00Z","2017-05-01T11:30:00Z",82.94642,82.93140,82.96143,0.00006,180.00000,0.01724,0.00060,0,,,
"2017-05-01T11:30:00Z","2017-05-01T12:00:00Z",82.96816,82.96143,82.98146,0.00003,180.00000,0.01722,0.00039,0,,,
"2017-05-01T12:00:00Z","2017-05-01T12:30:00Z",82.99575,82.98146,83.00148,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-05-01T12:30:00Z","2017-05-01T13:00:00Z",82.98502,82.97145,83.00148,0.00005,180.00000,0.01723,0.00050,0,,,
"2017-05-01T13:00:00Z","2017-05-01T13:30:00Z",83.02495,83.00148,83.05153,0.00013,180.00000,0.01728,0.00085,0,,,
"2017-05-01T13:30:00Z","2017-05-01T14:00:00Z",83.04614,83.04152,83.05153,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-05-01T14:00:00Z","2017-05-01T14:30:00Z",83.03696,83.00148,83.06154,0.00027,180.00000,0.01738,0.00123,0,,,
"2017-05-01T14:30:00Z","2017-05-01T15:00:00Z",83.04107,83.01149,83.07155,0.00020,180.00000,0.01733,0.00105,0,,,
"2017-05-01T15:00:00Z","2017-05-01T15:30:00Z",83.06093,83.04152,83.07155,0.00006,180.00000,0.01724,0.00056,0,,,
"2017-05-01T15:30:00Z","2017-05-01T16:00:00Z",83.08028,83.06154,83.09158,0.00004,180.00000,0.01722,0.00045,0,,,
