startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2017-08-31T23:30:00Z","2017-09-01T00:00:00Z",83.50312,83.49199,83.52203,0.00006,180.00000,0.01724,0.00058,0,,,
"2017-09-01T00:00:00Z","2017-09-01T00:30:00Z",83.49544,83.47197,83.51202,0.00007,180.00000,0.01724,0.00060,0,,,
"2017-09-01T00:30:00Z","2017-09-01T01:00:00Z",83.49016,83.47197,83.50201,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-09-01T01:00:00Z","2017-09-01T01:30:00Z",83.53376,83.49199,83.58209,0.00065,180.00000,0.01762,0.00190,0,,,
"2017-09-01T01:30:00Z","2017-09-01T02:00:00Z",83.59839,83.57208,83.62214,0.00018,180.00000,0.01731,0.00099,0,,,
"2017-09-01T02:00:00Z","2017-09-01T02:30:00Z",83.60867,83.52203,83.63214,0.00083,180.00000,0.01773,0.00215,0,,,
"2017-09-01T02:30:00Z","2017-09-01T03:00:00Z",83.58615,83.50201,83.63214,0.00099,180.00000,0.01783,0.00234,0,,,
"2017-09-01T03:00:00Z","2017-09-01T03:30:00Z",83.56635,83.54205,83.62214,0.00053,180.00000,0.01754,0.00171,0,,,
"2017-09-01T03:30:00Z","2017-09-01T04:00:00Z",83.66790,83.62214,83.69221,0.00034,180.00000,0.01742,0.00137,0,,,
"2017-09-01T04:00:00Z","2017-09-01T04:30:00Z",83.63843,83.58209,83.68220,0.00030,180.00000,0.01739,0.00129,0,,,
"2017-09-01T04:30:00Z","2017-09-01T05:00:00Z",83.60122,83.54205,83.65217,0.00166,180.00000,0.01824,0.00303,0,,,
"2017-09-01T05:00:00Z","2017-09-01T05:30:00Z",83.61140,83.57208,83.64215,0.00067,180.00000,0.01763,0.00194,0,,,
"2017-09-01T05:30:00Z","2017-09-01T06:00:00Z",83.63370,83.62214,83.65217,0.00003,180.00000,0.01722,0.00042,0,,,
"2017-09-01T06:00:00Z","2017-09-01T06:30:00Z",83.64043,83.63214,83.66218,0.00011,180.00000,0.01727,0.00079,0,,,
"2017-09-01T06:30:00Z","2017-09-01T07:00:00Z",83.66763,83.66218,83.67218,0.00002,180.00000,0.01722,0.00037,0,,,
"2017-09-01T07:00:00Z","2017-09-01T07:30:00Z",83.65328,83.64215,83.66218,0.00006,180.00000,0.01724,0.00060,0,,,
"2017-09-01T07:30:00Z","2017-09-01T08:00:00Z",83.66045,83.65217,83.66218,0.00001,180.00000,0.01721,0.00028,0,,,
"2017-09-01T08:00:00Z","2017-09-01T08:30:00Z",83.63731,83.63214,83.65217,0.00005,180.00000,0.01723,0.00050,0,,,
"2017-09-01T08:30:00Z","2017-09-01T09:00:00Z",83.65217,83.64215,83.67218,0.00009,180.00000,0.01726,0.00071,0,,,
"2017-09-01T09:00:00Z","2017-09-01T09:30:00Z",83.63704,83.62214,83.66218,0.00006,180.00000,0.01724,0.00060,0,,,
