startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2017-10-01T00:00:00Z","2017-10-01T00:30:00Z",83.02814,83.01626,83.03626,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-10-01T00:30:00Z","2017-10-01T01:00:00Z",83.00998,82.97625,83.04626,0.00036,180.00000,0.01743,0.00142,0,,,
"2017-10-01T01:00:00Z","2017-10-01T01:30:00Z",82.96469,82.95624,82.97625,0.00007,180.00000,0.01725,0.00064,0,,,
"2017-10-01T01:30:00Z","2017-10-01T02:00:00Z",82.96408,82.95624,82.96624,0.00002,180.00000,0.01721,0.00031,0,,,
"2017-10-01T02:00:00Z","2017-10-01T02:30:00Z",82.97736,82.96624,82.98625,0.00005,180.00000,0.01723,0.00053,0,,,
"2017-10-01T02:30:00Z","2017-10-01T03:00:00Z",82.97853,82.96624,82.98625,0.00003,180.00000,0.01722,0.00039,0,,,
"2017-10-01T03:00:00Z","2017-10-01T03:30:00Z",82.97514,82.96624,82.98625,0.00007,180.00000,0.01725,0.00064,0,,,
"2017-10-01T03:30:00Z","2017-10-01T04:00:00Z",82.95802,82.94624,82.96624,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-10-01T04:00:00Z","2017-10-01T04:30:00Z",82.95530,82.94624,82.96624,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-10-01T04:30:00Z","2017-10-01T05:00:00Z",82.91607,82.89623,82.94624,0.00015,180.00000,0.01730,0.00093,0,,,
"2017-10-01T05:00:00Z","2017-10-01T05:30:00Z",82.90679,82.89623,82.92624,0.00006,180.00000,0.01724,0.00057,0,,,
"2017-10-01T05:30:00Z","2017-10-01T06:00:00Z",82.93896,82.92624,82.94624,0.00004,180.00000,0.01723,0.00048,0,,,
"2017-10-01T06:00:00Z","2017-10-01T06:30:00Z",82.92579,82.91624,82.93624,0.00005,180.00000,0.01724,0.00055,0,,,
"2017-10-01T06:30:00Z","2017-10-01T07:00:00Z",82.86717,82.80622,82.91624,0.00172,180.00000,0.01828,0.00310,0,,,
"2017-10-01T07:00:00Z","2017-10-01T07:30:00Z",82.80716,82.80622,82.81621,0.00001,180.00000,0.01721,0.00022,0,,,
"2017-10-01T07:30:00Z","2017-10-01T08:00:00Z",82.82105,82.80622,82.83622,0.00007,180.00000,0.01724,0.00061,0,,,
"2017-10-01T08:00:00Z","2017-10-01T08:30:00Z",82.84633,82.82622,82.85622,0.00007,180.00000,0.01725,0.00064,0,,,
"2017-10-01T08:30:00Z","2017-10-01T09:00:00Z",82.84267,82.83622,82.85622,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-10-01T09:00:00Z","2017-10-01T09:30:00Z",82.81205,82.78621,82.83622,0.00022,180.00000,0.01734,0.00112,0,,,
"2017-10-01T09:30:00Z","2017-10-01T10:00:00Z",82.77654,82.74620,82.79621,0.00013,180.00000,0.01728,0.00084,0,,,
"2017-10-01T10:00:00Z","2017-10-01T10:30:00Z",82.75821,82.72620,82.78621,0.00032,180.00000,0.01741,0.00134,0,,,
"2017-10-01T10:30:00Z","2017-10-01T11:00:00Z",82.74181,82.72620,82.75621,0.00006,180.00000,0.01724,0.00056,0,,,
"2017-10-01T11:00:00Z","2017-10-01T11:30:00Z",82.73832,82.72620,82.74620,0.00003,180.00000,0.01722,0.00044,0,,,
"2017-10-01T11:30:00Z","2017-10-01T12:00:00Z",82.72048,82.70619,82.73621,0.00006,180.00000,0.01724,0.00060,0,,,
"2017-10-01T12:00:00Z","2017-10-01T12:30:00Z",82.70364,82.68619,82.71620,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-10-01T12:30:00Z","2017-10-01T13:00:00Z",82.70047,82.68619,82.71620,0.00007,180.00000,0.01724,0.00062,0,,,
"2017-10-01T13:00:00Z","2017-10-01T13:30:00Z",82.69286,82.68619,82.70619,0.00004,180.00000,0.01722,0.00045,0,,,
"2017-10-01T13:30:00Z","2017-10-01T14:00:00Z",82.67058,82.64619,82.68619,0.00009,180.00000,0.01726,0.00072,0,,,
"2017-10-01T14:00:00Z","2017-10-01T14:30:00Z",82.66719,82.65619,82.68619,0.00008,180.00000,0.01725,0.00067,0,,,
"2017-10-01T14:30:00Z","2017-10-01T15:00:00Z",82.65841,82.64619,82.66619,0.00005,180.00000,0.01723,0.00054,0,,,
"2017-10-01T15:00:00Z","2017-10-01T15:30:00Z",82.65108,82.64619,82.65619,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-10-01T15:30:00Z","2017-10-01T16:00:00Z",82.67302,82.64619,82.68619,0.00010,180.00000,0.01727,0.00075,0,,,
"2017-10-01T16:00:00Z","2017-10-01T16:30:00Z",82.67458,82.65619,82.69620,0.00015,180.00000,0.01729,0.00090,0,,,
"2017-10-01T16:30:00Z","2017-10-01T17:00:00Z",82.70303,82.66619,82.73621,0.00067,180.00000,0.01763,0.00194,0,,,
"2017-10-01T17:00:00Z","2017-10-01T17:30:00Z",82.64074,82.59617,82.72620,0.00216,180.00000,0.01854,0.00346,0,,,
"2017-10-01T17:30:00Z","2017-10-01T18:00:00Z",82.61246,82.59617,82.62618,0.00008,180.00000,0.01725,0.00067,0,,,
"2017-10-01T18:00:00Z","2017-10-01T18:30:00Z",82.56634,82.54617,82.59617,0.00018,180.00000,0.01731,0.00099,0,,,
"2017-10-01T18:30:00Z","2017-10-01T19:00:00Z",82.52711,82.49616,82.54617,0.00018,180.00000,0.01731,0.00100,0,,,
"2017-10-01T19:00:00Z","2017-10-01T19:30:00Z",82.51216,82.48616,82.53616,0.00009,180.00000,0.01726,0.00072,0,,,
"2017-10-01T19:30:00Z","2017-10-01T20:00:00Z",82.46443,82.40614,82.51616,0.00049,180.00000,0.01751,0.00165,0,,,
"2017-10-01T20:00:00Z","2017-10-01T20:30:00Z",82.41981,82.34613,82.47616,0.00061,180.00000,0.01759,0.00184,0,,,
"2017-10-01T20:30:00Z","2017-10-01T21:00:00Z",82.47065,82.37614,82.52616,0.00097,180.00000,0.01782,0.00232,0,,,
"2017-10-01T21:00:00Z","2017-10-01T21:30:00Z",82.54517,82.48616,82.62618,0.00189,180.00000,0.01838,0.00324,0,,,
"2017-10-01T21:30:00Z","2017-10-01T22:00:00Z",82.58923,82.54617,82.62618,0.00032,180.00000,0.01741,0.00133,0,,,
"2017-10-01T22:00:00Z","2017-10-01T22:30:00Z",82.56456,82.53616,82.58618,0.00024,180.00000,0.01736,0.00116,0,,,
"2017-10-01T22:30:00Z","2017-10-01T23:00:00Z",82.53111,82.51616,82.54617,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-10-01T23:00:00Z","2017-10-01T23:30:00Z",82.55061,82.52616,82.58618,0.00033,180.00000,0.01741,0.00135,0,,,
"2017-10-01T23:30:00Z","2017-10-02T00:00:00Z",82.57073,82.54617,82.59617,0.00017,180.00000,0.01731,0.00098,0,,,
"2017-10-02T00:00:00Z","2017-10-02T00:30:00Z",82.55728,82.54617,82.57617,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-10-02T00:30:00Z","2017-10-02T01:00:00Z",82.57912,82.55617,82.59617,0.00012,180.00000,0.01728,0.00081,0,,,
"2017-10-02T01:00:00Z","2017-10-02T01:30:00Z",82.59645,82.57617,82.61618,0.00011,180.00000,0.01727,0.00078,0,,,
"2017-10-02T01:30:00Z","2017-10-02T02:00:00Z",82.58512,82.57617,82.59617,0.00003,180.00000,0.01722,0.00044,0,,,
"2017-10-02T02:00:00Z","2017-10-02T02:30:00Z",82.60873,82.58618,82.64619,0.00025,180.00000,0.01736,0.00119,0,,,
"2017-10-02T02:30:00Z","2017-10-02T03:00:00Z",82.67875,82.63618,82.70619,0.00041,180.00000,0.01746,0.00151,0,,,
"2017-10-02T03:00:00Z","2017-10-02T03:30:00Z",82.73570,82.69620,82.78621,0.00062,180.00000,0.01760,0.00186,0,,,
"2017-10-02T03:30:00Z","2017-10-02T04:00:00Z",82.77238,82.74620,82.78621,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-10-02T04:00:00Z","2017-10-02T04:30:00Z",82.77560,82.75621,82.79621,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-10-02T04:30:00Z","2017-10-02T05:00:00Z",82.77821,82.74620,82.80622,0.00016,180.00000,0.01731,0.00096,0,,,
"2017-10-02T05:00:00Z","2017-10-02T05:30:00Z",82.81266,82.79621,82.82622,0.00007,180.00000,0.01725,0.00062,0,,,
"2017-10-02T05:30:00Z","2017-10-02T06:00:00Z",82.77560,82.74620,82.79621,0.00027,180.00000,0.01737,0.00123,0,,,
"2017-10-02T06:00:00Z","2017-10-02T06:30:00Z",82.75115,82.72620,82.76621,0.00004,180.00000,0.01722,0.00046,0,,,
"2017-10-02T06:30:00Z","2017-10-02T07:00:00Z",82.74865,82.72620,82.76621,0.00011,180.00000,0.01727,0.00079,0,,,
"2017-10-02T07:00:00Z","2017-10-02T07:30:00Z",82.73959,82.72620,82.75621,0.00005,180.00000,0.01723,0.00052,0,,,
"2017-10-02T07:30:00Z","2017-10-02T08:00:00Z",82.76060,82.74620,82.78621,0.00014,180.00000,0.01729,0.00087,0,,,
"2017-10-02T08:00:00Z","2017-10-02T08:30:00Z",82.79405,82.77621,82.80622,0.00005,180.00000,0.01723,0.00050,0,,,
"2017-10-02T08:30:00Z","2017-10-02T09:00:00Z",82.78071,82.76621,82.79621,0.00010,180.00000,0.01726,0.00073,0,,,
"2017-10-02T09:00:00Z","2017-10-02T09:30:00Z",82.80144,82.77621,82.82622,0.00035,180.00000,0.01742,0.00139,0,,,
"2017-10-02T09:30:00Z","2017-10-02T10:00:00Z",82.79882,82.77621,82.82622,0.00029,180.00000,0.01738,0.00126,0,,,
"2017-10-02T10:00:00Z","2017-10-02T10:30:00Z",82.81205,82.78621,82.82622,0.00018,180.00000,0.01731,0.00099,0,,,
"2017-10-02T10:30:00Z","2017-10-02T11:00:00Z",82.84272,82.82622,82.85622,0.00009,180.00000,0.01726,0.00072,0,,,
"2017-10-02T11:00:00Z","2017-10-02T11:30:00Z",82.84972,82.83622,82.86623,0.00011,180.00000,0.01727,0.00077,0,,,
"2017-10-02T11:30:00Z","2017-10-02T12:00:00Z",82.88056,82.85622,82.90624,0.00016,180.00000,0.01730,0.00094,0,,,
"2017-10-02T12:00:00Z","2017-10-02T12:30:00Z",82.90818,82.89623,82.91624,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-10-02T12:30:00Z","2017-10-02T13:00:00Z",82.90118,82.89623,82.90624,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-10-02T13:00:00Z","2017-10-02T13:30:00Z",82.91785,82.90624,82.92624,0.00002,180.00000,0.01721,0.00033,0,,,
"2017-10-02T13:30:00Z","2017-10-02T14:00:00Z",82.91974,82.90624,82.92624,0.00007,180.00000,0.01725,0.00063,0,,,
"2017-10-02T14:00:00Z","2017-10-02T14:30:00Z",82.93313,82.92624,82.93624,0.00002,180.00000,0.01721,0.00035,0,,,
"2017-10-02T14:30:00Z","2017-10-02T15:00:00Z",82.93457,82.92624,82.94624,0.00003,180.00000,0.01722,0.00039,0,,,
"2017-10-02T15:00:00Z","2017-10-02T15:30:00Z",82.92318,82.91624,82.93624,0.00004,180.00000,0.01723,0.00049,0,,,
"2017-10-02T15:30:00Z","2017-10-02T16:00:00Z",82.92263,82.90624,82.92624,0.00003,180.00000,0.01722,0.00043,0,,,
"2017-10-02T16:00:00Z","2017-10-02T16:30:00Z",82.93163,82.92624,82.93624,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-10-02T16:30:00Z","2017-10-02T17:00:00Z",82.90924,82.87623,82.92624,0.00017,180.00000,0.01731,0.00098,0,,,
"2017-10-02T17:00:00Z","2017-10-02T17:30:00Z",82.88051,82.86623,82.89623,0.00010,180.00000,0.01726,0.00073,0,,,
"2017-10-02T17:30:00Z","2017-10-02T18:00:00Z",82.88862,82.88623,82.89623,0.00002,180.00000,0.01721,0.00032,0,,,
"2017-10-02T18:00:00Z","2017-10-02T18:30:00Z",82.87878,82.86623,82.89623,0.00012,180.00000,0.01728,0.00082,0,,,
"2017-10-02T18:30:00Z","2017-10-02T19:00:00Z",82.84367,82.82622,82.86623,0.00010,180.00000,0.01726,0.00074,0,,,
"2017-10-02T19:00:00Z","2017-10-02T19:30:00Z",82.83528,82.82622,82.84622,0.00002,180.00000,0.01721,0.00034,0,,,
"2017-10-02T19:30:00Z","2017-10-02T20:00:00Z",82.81005,82.79621,82.82622,0.00006,180.00000,0.01724,0.00059,0,,,
"2017-10-02T20:00:00Z","2017-10-02T20:30:00Z",82.80760,82.79621,82.81621,0.00006,180.00000,0.01724,0.00057,0,,,
"2017-10-02T20:30:00Z","2017-10-02T21:00:00Z",82.82783,82.80622,82.86623,0.00019,180.00000,0.01732,0.00102,0,,,
"2017-10-02T21:00:00Z","2017-10-02T21:30:00Z",82.85439,82.83622,82.87623,0.00017,180.00000,0.01731,0.00098,0,,,
"2017-10-02T21:30:00Z","2017-10-02T22:00:00Z",82.86534,82.84622,82.89623,0.00023,180.00000,0.01735,0.00114,0,,,
"2017-10-02T22:00:00Z","2017-10-02T22:30:00Z",82.91501,82.88623,82.94624,0.00027,180.00000,0.01737,0.00121,0,,,
"2017-10-02T22:30:00Z","2017-10-02T23:00:00Z",82.94835,82.93624,82.96624,0.00007,180.00000,0.01725,0.00063,0,,,
"2017-10-02T23:00:00Z","2017-10-02T23:30:00Z",83.00031,82.96624,83.03626,0.00036,180.00000,0.01743,0.00141,0,,,
"2017-10-02T23:30:00Z","2017-10-03T00:00:00Z",82.99653,82.95624,83.03626,0.00052,180.00000,0.01753,0.00169,0,,,
"2017-10-03T00:00:00Z","2017-10-03T00:30:00Z",83.02337,82.96624,83.06626,0.00096,180.00000,0.01781,0.00231,0,,,
"2017-10-03T00:30:00Z","2017-10-03T01:00:00Z",83.02687,83.00625,83.04626,0.00022,180.00000,0.01734,0.00111,0,,,
"2017-10-03T01:00:00Z","2017-10-03T01:30:00Z",83.03881,83.00625,83.06626,0.00024,180.00000,0.01735,0.00116,0,,,
"2017-10-03T01:30:00Z","2017-10-03T02:00:00Z",83.05587,83.01626,83.07626,0.00020,180.00000,0.01733,0.00105,0,,,
"2017-10-03T02:00:00Z","2017-10-03T02:30:00Z",83.08904,83.06626,83.10627,0.00013,180.00000,0.01729,0.00086,0,,,
"2017-10-03T02:30:00Z","2017-10-03T03:00:00Z",83.10682,83.09627,83.11627,0.00005,180.00000,0.01723,0.00053,0,,,
"2017-10-03T03:00:00Z","2017-10-03T03:30:00Z",83.11233,83.08627,83.14628,0.00029,180.00000,0.01739,0.00127,0,,,
"2017-10-03T03:30:00Z","2017-10-03T04:00:00Z",83.10132,83.09627,83.10627,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-10-03T04:00:00Z","2017-10-03T04:30:00Z",83.11494,83.09627,83.13627,0.00023,180.00000,0.01735,0.00113,0,,,
"2017-10-03T04:30:00Z","2017-10-03T05:00:00Z",83.14772,83.11627,83.16629,0.00025,180.00000,0.01736,0.00117,0,,,
"2017-10-03T05:00:00Z","2017-10-03T05:30:00Z",83.16162,83.14628,83.17628,0.00008,180.00000,0.01725,0.00067,0,,,
"2017-10-03T05:30:00Z","2017-10-03T06:00:00Z",83.16350,83.13627,83.18629,0.00017,180.00000,0.01731,0.00097,0,,,
"2017-10-03T06:00:00Z","2017-10-03T06:30:00Z",83.19618,83.18629,83.20629,0.00006,180.00000,0.01724,0.00060,0,,,
"2017-10-03T06:30:00Z","2017-10-03T07:00:00Z",83.21279,83.19629,83.22629,0.00004,180.00000,0.01723,0.00049,0,,,
"2017-10-03T07:00:00Z","2017-10-03T07:30:00Z",83.22235,83.18629,83.25630,0.00026,180.00000,0.01736,0.00119,0,,,
"2017-10-03T07:30:00Z","2017-10-03T08:00:00Z",83.27519,83.24629,83.29631,0.00015,180.00000,0.01730,0.00093,0,,,
"2017-10-03T08:00:00Z","2017-10-03T08:30:00Z",83.31809,83.29631,83.32631,0.00008,180.00000,0.01725,0.00067,0,,,
"2017-10-03T08:30:00Z","2017-10-03T09:00:00Z",83.33498,83.31631,83.35632,0.00011,180.00000,0.01727,0.00079,0,,,
"2017-10-03T09:00:00Z","2017-10-03T09:30:00Z",83.38104,83.35632,83.40633,0.00019,180.00000,0.01732,0.00103,0,,,
"2017-10-03T09:30:00Z","2017-10-03T10:00:00Z",83.41722,83.39632,83.44634,0.00020,180.00000,0.01733,0.00105,0,,,
"2017-10-03T10:00:00Z","2017-10-03T10:30:00Z",83.47217,83.44634,83.50634,0.00024,180.00000,0.01735,0.00116,0,,,
"2017-10-03T10:30:00Z","2017-10-03T11:00:00Z",83.53985,83.49634,83.57636,0.00046,180.00000,0.01749,0.00160,0,,,
"2017-10-03T11:00:00Z","2017-10-03T11:30:00Z",83.60120,83.56635,83.63637,0.00038,180.00000,0.01744,0.00146,0,,,
"2017-10-03T11:30:00Z","2017-10-03T12:00:00Z",83.63887,83.61637,83.65637,0.00007,180.00000,0.01724,0.00061,0,,,
"2017-10-03T12:00:00Z","2017-10-03T12:30:00Z",83.69110,83.65637,83.71638,0.00032,180.00000,0.01740,0.00133,0,,,
"2017-10-03T12:30:00Z","2017-10-03T13:00:00Z",83.74356,83.71638,83.77639,0.00026,180.00000,0.01737,0.00121,0,,,
"2017-10-03T13:00:00Z","2017-10-03T13:30:00Z",83.80045,83.77639,83.82640,0.00018,180.00000,0.01731,0.00100,0,,,
"2017-10-03T13:30:00Z","2017-10-03T14:00:00Z",83.84746,83.81640,83.88641,0.00038,180.00000,0.01744,0.00145,0,,,
"2017-10-03T14:00:00Z","2017-10-03T14:30:00Z",83.89753,83.88641,83.91642,0.00008,180.00000,0.01725,0.00068,0,,,
"2017-10-03T14:30:00Z","2017-10-03T15:00:00Z",83.92253,83.91642,83.92642,0.00002,180.00000,0.01722,0.00036,0,,,
"2017-10-03T15:00:00Z","2017-10-03T15:30:00Z",83.93248,83.92642,83.94643,0.00004,180.00000,0.01722,0.00046,0,,,
"2017-10-03T15:30:00Z","2017-10-03T16:00:00Z",83.94576,83.93643,83.94643,0.00001,180.00000,0.01720,0.00019,0,,,
"2017-10-03T16:00:00Z","2017-10-03T16:30:00Z",83.95465,83.94643,83.96643,0.00002,180.00000,0.01721,0.00034,0,,,
"2017-10-03T16:30:00Z","2017-10-03T17:00:00Z",83.97732,83.96643,83.98644,0.00005,180.00000,0.01723,0.00054,0,,,
"2017-10-03T17:00:00Z","2017-10-03T17:30:00Z",83.98388,83.97643,83.98644,0.00002,180.00000,0.01721,0.00033,0,,,
"2017-10-03T17:30:00Z","2017-10-03T18:00:00Z",83.99010,83.97643,83.99643,0.00003,180.00000,0.01722,0.00041,0,,,
"2017-10-03T18:00:00Z","2017-10-03T18:30:00Z",83.99833,83.97643,84.01644,0.00012,180.00000,0.01728,0.00083,0,,,
"2017-10-03T18:30:00Z","2017-10-03T19:00:00Z",83.99699,83.96643,84.01644,0.00005,180.00000,0.01723,0.00053,0,,,
"2017-10-03T19:00:00Z","2017-10-03T19:30:00Z",83.98299,83.97643,83.99643,0.00003,180.00000,0.01722,0.00042,0,,,
"2017-10-03T19:30:00Z","2017-10-03T20:00:00Z",83.97360,83.95643,83.98644,0.00004,180.00000,0.01723,0.00047,0,,,
"2017-10-03T20:00:00Z","2017-10-03T20:30:00Z",83.99305,83.97643,84.00644,0.00006,180.00000,0.01724,0.00059,0,,,
