startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2016-06-30T23:30:00Z","2016-07-01T00:00:00Z",83.87757,83.86239,83.90243,0.00007,180.00000,0.01725,0.00063,0,,,
"2016-07-01T00:00:00Z","2016-07-01T00:30:00Z",83.90065,83.89242,83.91244,0.00004,180.00000,0.01723,0.00049,0,,,
"2016-07-01T00:30:00Z","2016-07-01T01:00:00Z",83.91856,83.90243,83.93246,0.00007,180.00000,0.01724,0.00060,0,,,
"2016-07-01T01:00:00Z","2016-07-01T01:30:00Z",83.93040,83.92245,83.93246,0.00002,180.00000,0.01721,0.00030,0,,,
"2016-07-01T01:30:00Z","2016-07-01T02:00:00Z",83.94437,83.93246,83.95249,0.00003,180.00000,0.01722,0.00040,0,,,
"2016-07-01T02:00:00Z","2016-07-01T02:30:00Z",83.93274,83.92245,83.94248,0.00005,180.00000,0.01724,0.00055,0,,,
"2016-07-01T02:30:00Z","2016-07-01T03:00:00Z",83.92940,83.92245,83.94248,0.00005,180.00000,0.01723,0.00051,0,,,
"2016-07-01T03:00:00Z","2016-07-01T03:30:00Z",83.95354,83.94248,83.96249,0.00008,180.00000,0.01725,0.00066,0,,,
"2016-07-01T03:30:00Z","2016-07-01T04:00:00Z",83.97262,83.95249,83.98252,0.00006,180.00000,0.01724,0.00057,0,,,
"2016-07-01T04:00:00Z","2016-07-01T04:30:00Z",83.98663,83.98252,84.00254,0.00004,180.00000,0.01723,0.00048,0,,,
"2016-07-01T04:30:00Z","2016-07-01T05:00:00Z",83.97023,83.96249,83.98252,0.00005,180.00000,0.01723,0.00050,0,,,
"2016-07-01T05:00:00Z","2016-07-01T05:30:00Z",83.97078,83.96249,83.97251,0.00001,180.00000,0.01721,0.00028,0,,,
"2016-07-01T05:30:00Z","2016-07-01T06:00:00Z",83.96655,83.95249,83.98252,0.00003,180.00000,0.01722,0.00042,0,,,
"2016-07-01T06:00:00Z","2016-07-01T06:30:00Z",83.96044,83.95249,83.97251,0.00005,180.00000,0.01723,0.00054,0,,,
"2016-07-01T06:30:00Z","2016-07-01T07:00:00Z",83.95137,83.94248,83.97251,0.00007,180.00000,0.01724,0.00062,0,,,
"2016-07-01T07:00:00Z","2016-07-01T07:30:00Z",83.93780,83.93246,83.94248,0.00003,180.00000,0.01722,0.00037,0,,,
"2016-07-01T07:30:00Z","2016-07-01T08:00:00Z",83.91761,83.89242,83.93246,0.00013,180.00000,0.01728,0.00085,0,,,
"2016-07-01T08:00:00Z","2016-07-01T08:30:00Z",83.87707,83.86239,83.89242,0.00015,180.00000,0.01729,0.00090,0,,,
"2016-07-01T08:30:00Z","2016-07-01T09:00:00Z",83.84431,83.83236,83.86239,0.00010,180.00000,0.01726,0.00073,0,,,
"2016-07-01T09:00:00Z","2016-07-01T09:30:00Z",83.80933,83.80233,83.83236,0.00008,180.00000,0.01725,0.00065,0,,,
"2016-07-01T09:30:00Z","2016-07-01T10:00:00Z",83.79632,83.79231,83.80233,0.00002,180.00000,0.01722,0.00037,0,,,
"2016-07-01T10:00:00Z","2016-07-01T10:30:00Z",83.78864,83.78230,83.79231,0.00002,180.00000,0.01722,0.00036,0,,,
"2016-07-01T10:30:00Z","2016-07-01T11:00:00Z",83.77880,83.77230,83.78230,0.00002,180.00000,0.01721,0.00036,0,,,
"2016-07-01T11:00:00Z","2016-07-01T11:30:00Z",83.75817,83.74226,83.77230,0.00009,180.00000,0.01726,0.00072,0,,,
"2016-07-01T11:30:00Z","2016-07-01T12:00:00Z",83.74059,83.73225,83.75227,0.00004,180.00000,0.01723,0.00047,0,,,
"2016-07-01T12:00:00Z","2016-07-01T12:30:00Z",83.74337,83.74226,83.75227,0.00001,180.00000,0.01721,0.00024,0,,,
"2016-07-01T12:30:00Z","2016-07-01T13:00:00Z",83.76406,83.74226,83.78230,0.00011,180.00000,0.01727,0.00079,0,,,
"2016-07-01T13:00:00Z","2016-07-01T13:30:00Z",83.76707,83.76228,83.77230,0.00003,180.00000,0.01722,0.00037,0,,,
"2016-07-01T13:30:00Z","2016-07-01T14:00:00Z",83.76762,83.76228,83.77230,0.00003,180.00000,0.01722,0.00037,0,,,
"2016-07-01T14:00:00Z","2016-07-01T14:30:00Z",83.76851,83.76228,83.77230,0.00002,180.00000,0.01722,0.00036,0,,,
"2016-07-01T14:30:00Z","2016-07-01T15:00:00Z",83.76951,83.76228,83.77230,0.00002,180.00000,0.01721,0.00034,0,,,
"2016-07-01T15:00:00Z","2016-07-01T15:30:00Z",83.76646,83.75227,83.77230,0.00005,180.00000,0.01723,0.00053,0,,,
"2016-07-01T15:30:00Z","2016-07-01T16:00:00Z",83.74248,83.72224,83.75227,0.00010,180.00000,0.01727,0.00076,0,,,
"2016-07-01T16:00:00Z","2016-07-01T16:30:00Z",83.71518,83.71223,83.72224,0.00002,180.00000,0.01721,0.00034,0,,,
"2016-07-01T16:30:00Z","2016-07-01T17:00:00Z",83.70973,83.69221,83.72224,0.00010,180.00000,0.01727,0.00075,0,,,
"2016-07-01T17:00:00Z","2016-07-01T17:30:00Z",83.68314,83.68220,83.69221,0.00001,180.00000,0.01721,0.00022,0,,,
"2016-07-01T17:30:00Z","2016-07-01T18:00:00Z",83.67441,83.65217,83.68220,0.00008,180.00000,0.01725,0.00066,0,,,
"2016-07-01T18:00:00Z","2016-07-01T18:30:00Z",83.64260,83.62214,83.66218,0.00009,180.00000,0.01726,0.00072,0,,,
"2016-07-01T18:30:00Z","2016-07-01T19:00:00Z",83.60222,83.57208,83.62214,0.00025,180.00000,0.01736,0.00118,0,,,
"2016-07-01T19:00:00Z","2016-07-01T19:30:00Z",83.55829,83.52203,83.57208,0.00023,180.00000,0.01735,0.00113,0,,,
"2016-07-01T19:30:00Z","2016-07-01T20:00:00Z",83.51941,83.49199,83.53204,0.00012,180.00000,0.01728,0.00081,0,,,
"2016-07-01T20:00:00Z","2016-07-01T20:30:00Z",83.49939,83.47197,83.51202,0.00006,180.00000,0.01724,0.00057,0,,,
"2016-07-01T20:30:00Z","2016-07-01T21:00:00Z",83.46625,83.45196,83.48199,0.00005,180.00000,0.01723,0.00051,0,,,
"2016-07-01T21:00:00Z","2016-07-01T21:30:00Z",83.48866,83.45196,83.55206,0.00123,180.00000,0.01798,0.00261,0,,,
"2016-07-01T21:30:00Z","2016-07-01T22:00:00Z",83.55456,83.52203,83.58209,0.00027,180.00000,0.01737,0.00123,0,,,
"2016-07-01T22:00:00Z","2016-07-01T22:30:00Z",83.49817,83.48199,83.54205,0.00015,180.00000,0.01729,0.00090,0,,,
"2016-07-01T22:30:00Z","2016-07-01T23:00:00Z",83.48543,83.46196,83.51202,0.00024,180.00000,0.01736,0.00116,0,,,
"2016-07-01T23:00:00Z","2016-07-01T23:30:00Z",83.42815,83.40190,83.46196,0.00029,180.00000,0.01739,0.00127,0,,,
