startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2017-05-31T23:30:00Z","2017-06-01T00:00:00Z",83.27871,83.26175,83.29178,0.00006,180.00000,0.01724,0.00057,0,,,
"2017-06-01T00:00:00Z","2017-06-01T00:30:00Z",83.27249,83.26175,83.28177,0.00002,180.00000,0.01721,0.00033,0,,,
"2017-06-01T00:30:00Z","2017-06-01T01:00:00Z",83.28416,83.24173,83.31180,0.00011,180.00000,0.01727,0.00077,0,,,
"2017-06-01T01:00:00Z","2017-06-01T01:30:00Z",83.29401,83.28177,83.31180,0.00006,180.00000,0.01724,0.00059,0,,,
"2017-06-01T01:30:00Z","2017-06-01T02:00:00Z",83.29534,83.28177,83.30180,0.00003,180.00000,0.01722,0.00044,0,,,
"2017-06-01T02:00:00Z","2017-06-01T02:30:00Z",83.32421,83.29178,83.34184,0.00014,180.00000,0.01729,0.00088,0,,,
"2017-06-01T02:30:00Z","2017-06-01T03:00:00Z",83.34178,83.31180,83.37187,0.00019,180.00000,0.01732,0.00103,0,,,
"2017-06-01T03:00:00Z","2017-06-01T03:30:00Z",83.38477,83.36186,83.42192,0.00019,180.00000,0.01732,0.00104,0,,,
"2017-06-01T03:30:00Z","2017-06-01T04:00:00Z",83.46363,83.41191,83.50201,0.00072,180.00000,0.01766,0.00201,0,,,
"2017-06-01T04:00:00Z","2017-06-01T04:30:00Z",83.51802,83.50201,83.53204,0.00013,180.00000,0.01728,0.00084,0,,,
"2017-06-01T04:30:00Z","2017-06-01T05:00:00Z",83.52937,83.52203,83.54205,0.00003,180.00000,0.01722,0.00040,0,,,
"2017-06-01T05:00:00Z","2017-06-01T05:30:00Z",83.54894,83.52203,83.57208,0.00020,180.00000,0.01733,0.00106,0,,,
"2017-06-01T05:30:00Z","2017-06-01T06:00:00Z",83.56618,83.56207,83.57208,0.00002,180.00000,0.01722,0.00037,0,,,
"2017-06-01T06:00:00Z","2017-06-01T06:30:00Z",83.55306,83.54205,83.56207,0.00004,180.00000,0.01722,0.00046,0,,,
"2017-06-01T06:30:00Z","2017-06-01T07:00:00Z",83.52731,83.51202,83.54205,0.00006,180.00000,0.01724,0.00057,0,,,
"2017-06-01T07:00:00Z","2017-06-01T07:30:00Z",83.51508,83.51202,83.52203,0.00002,180.00000,0.01721,0.00034,0,,,
"2017-06-01T07:30:00Z","2017-06-01T08:00:00Z",83.49433,83.48199,83.51202,0.00006,180.00000,0.01724,0.00058,0,,,
"2017-06-01T08:00:00Z","2017-06-01T08:30:00Z",83.47181,83.45196,83.49199,0.00019,180.00000,0.01732,0.00103,0,,,
"2017-06-01T08:30:00Z","2017-06-01T09:00:00Z",83.43939,83.43193,83.45196,0.00006,180.00000,0.01724,0.00057,0,,,
"2017-06-01T09:00:00Z","2017-06-01T09:30:00Z",83.40357,83.38188,83.43193,0.00019,180.00000,0.01732,0.00101,0,,,
"2017-06-01T09:30:00Z","2017-06-01T10:00:00Z",83.36825,83.36186,83.38188,0.00006,180.00000,0.01724,0.00059,0,,,
"2017-06-01T10:00:00Z","2017-06-01T10:30:00Z",83.35018,83.33183,83.36186,0.00008,180.00000,0.01725,0.00065,0,,,
"2017-06-01T10:30:00Z","2017-06-01T11:00:00Z",83.33722,83.33183,83.34184,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-06-01T11:00:00Z","2017-06-01T11:30:00Z",83.35363,83.34184,83.36186,0.00006,180.00000,0.01724,0.00060,0,,,
"2017-06-01T11:30:00Z","2017-06-01T12:00:00Z",83.37076,83.36186,83.38188,0.00006,180.00000,0.01724,0.00058,0,,,
"2017-06-01T12:00:00Z","2017-06-01T12:30:00Z",83.37621,83.37187,83.38188,0.00002,180.00000,0.01722,0.00037,0,,,
"2017-06-01T12:30:00Z","2017-06-01T13:00:00Z",83.37576,83.37187,83.38188,0.00002,180.00000,0.01722,0.00036,0,,,
"2017-06-01T13:00:00Z","2017-06-01T13:30:00Z",83.37187,83.37187,83.37187,0.00000,180.00000,0.01720,0.00000,0,,,
"2017-06-01T13:30:00Z","2017-06-01T14:00:00Z",83.37715,83.37187,83.38188,0.00003,180.00000,0.01722,0.00037,0,,,
"2017-06-01T14:00:00Z","2017-06-01T14:30:00Z",83.37187,83.37187,83.37187,0.00000,27.00000,0.01720,0.00000,1,,,
"2017-06-01T14:30:00Z","2017-06-01T15:00:00Z",,,,,,,,1,,,
"2017-06-01T15:00:00Z","2017-06-01T15:30:00Z",83.35599,83.35184,83.36186,0.00002,145.00000,0.01722,0.00041,0,,,
"2017-06-01T15:30:00Z","2017-06-01T16:00:00Z",83.35774,83.35184,83.36186,0.00002,180.00000,0.01722,0.00037,0,,,
"2017-06-01T16:00:00Z","2017-06-01T16:30:00Z",83.33961,83.33183,83.35184,0.00005,180.00000,0.01723,0.00053,0,,,
"2017-06-01T16:30:00Z","2017-06-01T17:00:00Z",83.32565,83.32181,83.33183,0.00002,180.00000,0.01722,0.00036,0,,,
"2017-06-01T17:00:00Z","2017-06-01T17:30:00Z",83.30585,83.29178,83.32181,0.00003,180.00000,0.01722,0.00044,0,,,
"2017-06-01T17:30:00Z","2017-06-01T18:00:00Z",83.28772,83.27177,83.30180,0.00003,180.00000,0.01722,0.00043,0,,,
"2017-06-01T18:00:00Z","2017-06-01T18:30:00Z",83.27499,83.27177,83.28177,0.00002,180.00000,0.01721,0.00035,0,,,
"2017-06-01T18:30:00Z","2017-06-01T19:00:00Z",83.26175,83.24173,83.27177,0.00007,180.00000,0.01724,0.00062,0,,,
